# -21.718
# 0.004
# 0
# 1.821
# 6.542
# 4.016
# 6
# 33
# 0
# 0
# 0
53.8847 0.620572
54.3860 0.623674
54.8872 0.629011
55.3885 0.636289
55.8897 0.645223
56.3910 0.655518
56.8922 0.666838
57.3935 0.678766
57.8947 0.69079
58.3960 0.702297
58.8972 0.712622
59.3985 0.721134
59.8997 0.727354
60.4010 0.731058
60.9023 0.73233
61.4035 0.731517
61.9048 0.729127
62.4060 0.725698
62.9073 0.721695
63.4085 0.717441
63.9098 0.713103
64.4110 0.708704
64.9123 0.704158
65.4135 0.699325
65.9148 0.694065
66.4160 0.688282
66.9173 0.681948
67.4185 0.675104
67.9198 0.667841
68.4211 0.660279
68.9223 0.652554
69.4236 0.644809
69.9248 0.63719
70.4261 0.629838
70.9273 0.622882
71.4286 0.616434
71.9298 0.610579
72.4311 0.605372
72.9323 0.60084
73.4336 0.596984
73.9348 0.593781
74.4361 0.591192
74.9373 0.589172
75.4386 0.587669
75.9398 0.586637
76.4411 0.58603
76.9424 0.585807
77.4436 0.585932
77.9449 0.586374
78.4461 0.587107
78.9474 0.588113
79.4486 0.589381
79.9499 0.590904
80.4511 0.592681
80.9524 0.594707
81.4536 0.596966
81.9549 0.599422
82.4561 0.60201
82.9574 0.604622
83.4586 0.607108
83.9599 0.609267
84.4612 0.61087
84.9624 0.611684
85.4637 0.611526
85.9649 0.610311
86.4662 0.608078
86.9674 0.604986
87.4687 0.601271
87.9699 0.597187
88.4712 0.592964
88.9724 0.588779
89.4737 0.58475
89.9749 0.580935
90.4762 0.577348
90.9774 0.573971
91.4787 0.570761
91.9799 0.567673
92.4812 0.564662
92.9825 0.561696
93.4837 0.558758
93.9850 0.555852
94.4862 0.552997
94.9875 0.550226
95.4887 0.547579
95.9900 0.545103
96.4912 0.542845
96.9925 0.540848
97.4937 0.539151
97.9950 0.537781
98.4962 0.536758
98.9975 0.536088
99.4987 0.535767
100.0000 0.535779
