#  Fermi level (eV): -10.859
#  Charge transfer :   0.383
#    Electron counts for each orbital momentum:
#       0      0.436
#       1      0.706
#       2      0.475
#       3      0.000
#  Number of atoms in cluster:  33
#  Lorentzian broadening with HWHH     0.5000 eV
# -----------------------------------------------------------------------
#      e        sDOS           pDOS          dDOS          fDOS    @#
  -100.0000  1.573049E-03  5.695385E-04  2.165390E-04  1.929650E-04
   -99.4987  1.684551E-03  5.799889E-04  2.181250E-04  1.941207E-04
   -98.9975  1.808674E-03  5.907611E-04  2.197320E-04  1.952888E-04
   -98.4962  1.947402E-03  6.018692E-04  2.213597E-04  1.964696E-04
   -97.9950  2.103134E-03  6.133275E-04  2.230086E-04  1.976632E-04
   -97.4937  2.278769E-03  6.251517E-04  2.246789E-04  1.988699E-04
   -96.9925  2.477851E-03  6.373581E-04  2.263708E-04  2.000899E-04
   -96.4912  2.704757E-03  6.499639E-04  2.280851E-04  2.013234E-04
   -95.9900  2.964932E-03  6.629855E-04  2.298220E-04  2.025688E-04
   -95.4887  3.265220E-03  6.764479E-04  2.315821E-04  2.038299E-04
   -94.9875  3.614312E-03  6.903657E-04  2.333658E-04  2.051052E-04
   -94.4862  4.023401E-03  7.047628E-04  2.351736E-04  2.063951E-04
   -93.9850  4.507065E-03  7.196620E-04  2.370061E-04  2.076996E-04
   -93.4837  5.084591E-03  7.350878E-04  2.388635E-04  2.090191E-04
   -92.9825  5.781920E-03  7.510662E-04  2.407465E-04  2.103539E-04
   -92.4812  6.634601E-03  7.676250E-04  2.426560E-04  2.117045E-04
   -91.9799  7.692386E-03  7.847935E-04  2.445921E-04  2.130707E-04
   -91.4787  9.026600E-03  8.026031E-04  2.465559E-04  2.144532E-04
   -90.9774  1.074243E-02  8.210874E-04  2.485478E-04  2.158524E-04
   -90.4762  1.300005E-02  8.402820E-04  2.505688E-04  2.172687E-04
   -89.9749  1.605300E-02  8.602256E-04  2.526199E-04  2.187028E-04
   -89.4737  2.032156E-02  8.809593E-04  2.547028E-04  2.201553E-04
   -88.9724  2.654269E-02  9.025280E-04  2.568188E-04  2.216276E-04
   -88.4712  3.610231E-02  9.249800E-04  2.589716E-04  2.231215E-04
   -87.9699  5.185131E-02  9.483719E-04  2.611666E-04  2.246408E-04
   -87.4687  8.038181E-02  9.727693E-04  2.634169E-04  2.261935E-04
   -86.9674  1.395254E-01  9.982638E-04  2.657549E-04  2.278011E-04
   -86.4662  2.882941E-01  1.025032E-03  2.682881E-04  2.295332E-04
   -85.9649  7.421086E-01  1.053557E-03  2.714083E-04  2.316440E-04
   -85.4637  1.242293E+00  1.083400E-03  2.746533E-04  2.338375E-04
   -84.9624  5.431091E-01  1.112242E-03  2.757532E-04  2.346271E-04
   -84.4612  2.244254E-01  1.143219E-03  2.775785E-04  2.358849E-04
   -83.9599  1.156492E-01  1.176087E-03  2.798229E-04  2.374134E-04
   -83.4586  6.938997E-02  1.210660E-03  2.822188E-04  2.390376E-04
   -82.9574  4.598760E-02  1.246965E-03  2.846950E-04  2.407106E-04
   -82.4561  3.263461E-02  1.285093E-03  2.872294E-04  2.424180E-04
   -81.9549  2.433301E-02  1.325158E-03  2.898137E-04  2.441538E-04
   -81.4536  1.883274E-02  1.367290E-03  2.924446E-04  2.459169E-04
   -80.9524  1.500595E-02  1.411634E-03  2.951215E-04  2.477048E-04
   -80.4511  1.223858E-02  1.458351E-03  2.978437E-04  2.495181E-04
   -79.9499  1.017379E-02  1.507614E-03  3.006120E-04  2.513574E-04
   -79.4486  8.592957E-03  1.559616E-03  3.034272E-04  2.532218E-04
   -78.9474  7.356172E-03  1.614568E-03  3.062896E-04  2.551119E-04
   -78.4461  6.370595E-03  1.672701E-03  3.092011E-04  2.570300E-04
   -77.9449  5.572675E-03  1.734269E-03  3.121617E-04  2.589737E-04
   -77.4436  4.917734E-03  1.799555E-03  3.151735E-04  2.609448E-04
   -76.9424  4.373630E-03  1.868869E-03  3.182372E-04  2.629441E-04
   -76.4411  3.916762E-03  1.942555E-03  3.213546E-04  2.649724E-04
   -75.9398  3.529492E-03  2.020996E-03  3.245270E-04  2.670295E-04
   -75.4386  3.198420E-03  2.104621E-03  3.277552E-04  2.691165E-04
   -74.9373  2.913220E-03  2.193895E-03  3.310407E-04  2.712340E-04
   -74.4361  2.665836E-03  2.289339E-03  3.343856E-04  2.733828E-04
