# -11.07
# 0
# 0
# 0
# 2
# 4
# 6
# 33
# 0
# 0
# 0
-100.0000 0.00291296
-99.4987 0.00302497
-98.9975 0.00314748
-98.4962 0.003282
-97.9950 0.00343033
-97.4937 0.00359462
-96.9925 0.00377746
-96.4912 0.003982
-95.9900 0.00421213
-95.4887 0.00447262
-94.9875 0.00476945
-94.4862 0.00511014
-93.9850 0.00550431
-93.4837 0.00596438
-92.9825 0.00650661
-92.4812 0.00715267
-91.9799 0.00793186
-91.4787 0.00888468
-90.9774 0.0100683
-90.4762 0.0115655
-89.9749 0.0134999
-89.4737 0.0160624
-88.9724 0.0195602
-88.4712 0.0245132
-87.9699 0.0318569
-87.4687 0.0434076
-86.9674 0.0630617
-86.4662 0.100347
-85.9649 0.183023
-85.4637 0.410375
-84.9624 1.05834
-84.4612 0.981246
-83.9599 0.376342
-83.4586 0.171815
-82.9574 0.0958622
-82.4561 0.0610567
-81.9549 0.0425293
-81.4536 0.0315841
-80.9524 0.0246144
-80.4511 0.0199209
-79.9499 0.0166218
-79.4486 0.0142237
-78.9474 0.0124337
-78.4461 0.0110691
-77.9449 0.0100115
-77.4436 0.00918129
-76.9424 0.00852346
-76.4411 0.00799915
-75.9398 0.00758026
-75.4386 0.00724613
-74.9373 0.00698137
-74.4361 0.00677436
-73.9348 0.00661625
-73.4336 0.00650029
-72.9323 0.0064213
-72.4311 0.00637535
-71.9298 0.0063595
-71.4286 0.00637159
-70.9273 0.00641015
-70.4261 0.00647429
-69.9248 0.00656362
-69.4236 0.00667824
-68.9223 0.00681873
-68.4211 0.00698613
-67.9198 0.00718195
-67.4185 0.00740825
-66.9173 0.00766766
-66.4160 0.00796354
-65.9148 0.00829994
-65.4135 0.00868196
-64.9123 0.0091158
-64.4110 0.00960909
-63.9098 0.0101712
-63.4085 0.0108138
-62.9073 0.0115514
-62.4060 0.0124021
-61.9048 0.013389
-61.4035 0.0145417
-60.9023 0.0158983
-60.4010 0.0175091
-59.8997 0.0194413
-59.3985 0.021786
-58.8972 0.0246693
-58.3960 0.0282698
-57.8947 0.0328473
-57.3935 0.0387905
-56.8922 0.0467031
-56.3910 0.0575616
-55.8897 0.0730293
-55.3885 0.0961221
-54.8872 0.132758
-54.3860 0.195801
-53.8847 0.317283
-53.3835 0.592781
-52.8822 1.37042
-52.3810 3.42223
-51.8797 2.66236
-51.3784 1.01965
-50.8772 0.476045
-50.3759 0.268998
-49.8747 0.172257
-49.3734 0.120061
-48.8722 0.088928
-48.3709 0.0689632
-47.8697 0.0554498
-47.3684 0.0459177
-46.8672 0.0389761
-46.3659 0.0337947
-45.8647 0.0298548
-45.3634 0.0268192
-44.8622 0.0244628
-44.3609 0.0226311
-43.8596 0.0212171
-43.3584 0.0201462
-42.8571 0.0193672
-42.3559 0.0188467
-41.8546 0.0185662
-41.3534 0.0185201
-40.8521 0.0187165
-40.3509 0.0191787
-39.8496 0.0199501
-39.3484 0.0211016
-38.8471 0.0227463
-38.3459 0.0250652
-37.8446 0.0283551
-37.3434 0.0331254
-36.8421 0.0403038
-36.3409 0.0517239
-35.8396 0.0714399
-35.3383 0.109917
-34.8371 0.200044
-34.3358 0.431909
-33.8346 0.762856
-33.3333 1.12226
-32.8321 0.569866
-32.3308 0.241307
-31.8296 0.129785
-31.3283 0.0834221
-30.8271 0.0605089
-30.3258 0.0478625
-29.8246 0.0404224
-29.3233 0.0359449
-28.8221 0.0333323
-28.3208 0.032013
-27.8195 0.0316895
-27.3183 0.0322282
-26.8170 0.0335967
-26.3158 0.0358707
-25.8145 0.0392374
-25.3133 0.0440194
-24.8120 0.0508127
-24.3108 0.0607437
-23.8095 0.0755809
-23.3083 0.0960324
-22.8070 0.155313
-22.3058 0.237835
-21.8045 0.449758
-21.3033 0.868439
-20.8020 1.10002
-20.3008 0.897478
-19.7995 1.0689
-19.2982 1.66693
-18.7970 1.99645
-18.2957 1.1551
-17.7945 0.589201
-17.2932 0.341799
-16.7920 0.224898
-16.2907 0.163343
-15.7895 0.128019
-15.2882 0.106532
-14.7870 0.0930808
-14.2857 0.0847393
-13.7845 0.079974
-13.2832 0.0780082
-12.7820 0.0785457
-12.2807 0.0816789
-11.7794 0.0879208
-11.2782 0.0983866
-10.7769 0.115189
-10.2757 0.142089
-9.7744 0.184497
-9.2732 0.242951
-8.7719 0.29992
-8.2707 0.356903
-7.7694 0.449329
-7.2682 0.578408
-6.7669 0.690553
-6.2657 0.695235
-5.7644 0.577546
-5.2632 0.482222
-4.7619 0.456942
-4.2607 0.485625
-3.7594 0.513883
-3.2581 0.498185
-2.7569 0.479251
-2.2556 0.491872
-1.7544 0.535181
-1.2531 0.595137
-0.7519 0.652802
-0.2506 0.693376
0.2506 0.713685
0.7519 0.716995
1.2531 0.706099
1.7544 0.684536
2.2556 0.657857
2.7569 0.630446
3.2581 0.604029
3.7594 0.579133
4.2607 0.556423
4.7619 0.537024
5.2632 0.522193
5.7644 0.512954
6.2657 0.510024
6.7669 0.51394
7.2682 0.52523
7.7694 0.544542
8.2707 0.572737
8.7719 0.610953
9.2732 0.660656
9.7744 0.723554
10.2757 0.800869
10.7769 0.890474
11.2782 0.980152
11.7794 1.04582
12.2807 1.06581
12.7820 1.03027
13.2832 0.954521
13.7845 0.869383
14.2857 0.795375
14.7870 0.738376
15.2882 0.697316
15.7895 0.669548
16.2907 0.652643
16.7920 0.644522
17.2932 0.64316
17.7945 0.646395
18.2957 0.651946
18.7970 0.657654
19.2982 0.661841
19.7995 0.663617
20.3008 0.662936
20.8020 0.660338
21.3033 0.656572
21.8045 0.652309
22.3058 0.648015
22.8070 0.643953
23.3083 0.64026
23.8095 0.637027
24.3108 0.634365
24.8120 0.632425
25.3133 0.631384
25.8145 0.6314
26.3158 0.632581
26.8170 0.634968
27.3183 0.638542
27.8195 0.643252
28.3208 0.649031
28.8221 0.655799
29.3233 0.663446
29.8246 0.671801
30.3258 0.680597
30.8271 0.689465
31.3283 0.697955
31.8296 0.7056
32.3308 0.712019
32.8321 0.717024
33.3333 0.720686
33.8346 0.723338
34.3358 0.725501
34.8371 0.727796
35.3383 0.730871
35.8396 0.735348
36.3409 0.741751
36.8421 0.750349
37.3434 0.760926
37.8446 0.77261
38.3459 0.783996
38.8471 0.793906
39.3484 0.802774
39.8496 0.812526
40.3509 0.824452
40.8521 0.838596
41.3534 0.854501
41.8546 0.871622
42.3559 0.888899
42.8571 0.903971
43.3584 0.913106
43.8596 0.912541
44.3609 0.900419
44.8622 0.877806
45.3634 0.848163
45.8647 0.815886
46.3659 0.784783
46.8672 0.757218
47.3684 0.734049
47.8697 0.714963
48.3709 0.69887
48.8722 0.684331
49.3734 0.67019
49.8747 0.656074
50.3759 0.642289
50.8772 0.629471
51.3784 0.618396
51.8797 0.609763
52.3810 0.604
52.8822 0.601205
