#  Fermi level (eV):  -5.535
#  Charge transfer :   0.000
#    Electron counts for each orbital momentum:
#       0      0.000
#       1      0.000
#       2      0.000
#       3      0.000
#  Number of atoms in cluster:  33
#  Lorentzian broadening with HWHH     0.5000 eV
# -----------------------------------------------------------------------
#      e        sDOS           pDOS          dDOS          fDOS    @#
  -100.0000  9.149824E-05  1.999185E-04  1.328162E-04  1.089784E-04
   -99.4987  9.267292E-05  2.019972E-04  1.336957E-04  1.095363E-04
   -98.9975  9.387378E-05  2.041131E-04  1.345867E-04  1.101002E-04
   -98.4962  9.510174E-05  2.062673E-04  1.354894E-04  1.106701E-04
   -97.9950  9.635772E-05  2.084613E-04  1.364043E-04  1.112463E-04
   -97.4937  9.764276E-05  2.106961E-04  1.373319E-04  1.118290E-04
   -96.9925  9.895793E-05  2.129728E-04  1.382727E-04  1.124185E-04
   -96.4912  1.003040E-04  2.152932E-04  1.392273E-04  1.130153E-04
   -95.9900  1.016831E-04  2.176590E-04  1.401964E-04  1.136196E-04
   -95.4887  1.030960E-04  2.200720E-04  1.411811E-04  1.142319E-04
   -94.9875  1.045445E-04  2.225343E-04  1.421822E-04  1.148527E-04
   -94.4862  1.060301E-04  2.250483E-04  1.432010E-04  1.154829E-04
   -93.9850  1.075549E-04  2.276169E-04  1.442392E-04  1.161233E-04
   -93.4837  1.091211E-04  2.302434E-04  1.452986E-04  1.167749E-04
   -92.9825  1.107312E-04  2.329318E-04  1.463819E-04  1.174392E-04
   -92.4812  1.123886E-04  2.356871E-04  1.474923E-04  1.181180E-04
   -91.9799  1.140971E-04  2.385157E-04  1.486342E-04  1.188139E-04
   -91.4787  1.158617E-04  2.414261E-04  1.498135E-04  1.195302E-04
   -90.9774  1.176890E-04  2.444292E-04  1.510388E-04  1.202718E-04
   -90.4762  1.195878E-04  2.475417E-04  1.523218E-04  1.210456E-04
   -89.9749  1.215710E-04  2.507861E-04  1.536805E-04  1.218617E-04
   -89.4737  1.236572E-04  2.541975E-04  1.551421E-04  1.227360E-04
   -88.9724  1.258762E-04  2.578309E-04  1.567506E-04  1.236937E-04
   -88.4712  1.282766E-04  2.617787E-04  1.585801E-04  1.247778E-04
   -87.9699  1.309451E-04  2.662059E-04  1.607634E-04  1.260649E-04
   -87.4687  1.340482E-04  2.714313E-04  1.635586E-04  1.277045E-04
   -86.9674  1.379427E-04  2.781366E-04  1.675182E-04  1.300165E-04
