#  Fermi level (eV):  -5.535
#  Charge transfer :   0.000
#    Electron counts for each orbital momentum:
#       0      0.000
#       1      0.000
#       2      0.000
#       3      0.000
#  Number of atoms in cluster:  33
#  Lorentzian broadening with HWHH     0.5000 eV
# -----------------------------------------------------------------------
#      e        sDOS           pDOS          dDOS          fDOS    @#
  -100.0000  1.416533E-03  5.558357E-04  2.151366E-04  1.922483E-04
   -99.4987  1.511104E-03  5.658576E-04  2.167088E-04  1.933992E-04
   -98.9975  1.615761E-03  5.761834E-04  2.183014E-04  1.945625E-04
   -98.4962  1.731997E-03  5.868250E-04  2.199142E-04  1.957384E-04
   -97.9950  1.861590E-03  5.977966E-04  2.215478E-04  1.969271E-04
   -97.4937  2.006673E-03  6.091122E-04  2.232027E-04  1.981297E-04
   -96.9925  2.169824E-03  6.207870E-04  2.248792E-04  1.993447E-04
   -96.4912  2.354177E-03  6.328369E-04  2.265779E-04  2.005732E-04
   -95.9900  2.563582E-03  6.452789E-04  2.282989E-04  2.018128E-04
   -95.4887  2.802801E-03  6.581306E-04  2.300429E-04  2.030689E-04
   -94.9875  3.077775E-03  6.714109E-04  2.318103E-04  2.043392E-04
   -94.4862  3.396017E-03  6.851397E-04  2.336015E-04  2.056240E-04
   -93.9850  3.767101E-03  6.993377E-04  2.354172E-04  2.069234E-04
   -93.4837  4.203417E-03  7.140285E-04  2.372575E-04  2.082377E-04
   -92.9825  4.721204E-03  7.292352E-04  2.391232E-04  2.095674E-04
   -92.4812  5.342070E-03  7.449825E-04  2.410148E-04  2.109125E-04
   -91.9799  6.095292E-03  7.612988E-04  2.429329E-04  2.122734E-04
   -91.4787  7.021305E-03  7.782118E-04  2.448783E-04  2.136504E-04
   -90.9774  8.177224E-03  7.957515E-04  2.468512E-04  2.150439E-04
   -90.4762  9.645765E-03  8.139519E-04  2.488528E-04  2.164543E-04
   -89.9749  1.155040E-02  8.328471E-04  2.508835E-04  2.178820E-04
   -89.4737  1.408188E-02  8.524742E-04  2.529444E-04  2.193276E-04
   -88.9724  1.754730E-02  8.728725E-04  2.550370E-04  2.207918E-04
   -88.4712  2.246629E-02  8.940867E-04  2.571624E-04  2.222755E-04
   -87.9699  2.977364E-02  9.161628E-04  2.593236E-04  2.237802E-04
   -87.4687  4.128486E-02  9.391530E-04  2.615245E-04  2.253085E-04
   -86.9674  6.089433E-02  9.631168E-04  2.637732E-04  2.268655E-04
   -86.4662  9.812475E-02  9.881296E-04  2.660886E-04  2.284633E-04
   -85.9649  1.807228E-01  1.014309E-03  2.685251E-04  2.301369E-04
   -85.4637  4.079240E-01  1.041924E-03  2.712733E-04  2.320079E-04
   -84.9624  1.055526E+00  1.071615E-03  2.748649E-04  2.344193E-04
   -84.4612  9.784305E-01  1.101074E-03  2.771064E-04  2.359645E-04
   -83.9599  3.737826E-01  1.130814E-03  2.783620E-04  2.368657E-04
   -83.4586  1.693119E-01  1.162826E-03  2.804261E-04  2.382856E-04
   -82.9574  9.334947E-02  1.196644E-03  2.827767E-04  2.398874E-04
   -82.4561  5.851254E-02  1.232188E-03  2.852454E-04  2.415625E-04
   -81.9549  3.994366E-02  1.269517E-03  2.877868E-04  2.432807E-04
   -81.4536  2.895107E-02  1.308733E-03  2.903834E-04  2.450315E-04
   -80.9524  2.192979E-02  1.349958E-03  2.930306E-04  2.468109E-04
   -80.4511  1.718112E-02  1.393331E-03  2.957256E-04  2.486173E-04
   -79.9499  1.382351E-02  1.439005E-03  2.984678E-04  2.504503E-04
   -79.4486  1.136373E-02  1.487146E-03  3.012573E-04  2.523093E-04
   -78.9474  9.508795E-03  1.537940E-03  3.040947E-04  2.541950E-04
   -78.4461  8.075943E-03  1.591586E-03  3.069808E-04  2.561075E-04
   -77.9449  6.946449E-03  1.648309E-03  3.099155E-04  2.580473E-04
   -77.4436  6.040565E-03  1.708353E-03  3.129019E-04  2.600148E-04
   -76.9424  5.303041E-03  1.771988E-03  3.159408E-04  2.620107E-04
   -76.4411  4.694708E-03  1.839508E-03  3.190328E-04  2.640354E-04
   -75.9398  4.187142E-03  1.911243E-03  3.221797E-04  2.660897E-04
   -75.4386  3.759324E-03  1.987558E-03  3.253821E-04  2.681741E-04
   -74.9373  3.395438E-03  2.068858E-03  3.286425E-04  2.702893E-04
   -74.4361  3.083404E-03  2.155595E-03  3.319619E-04  2.724361E-04
   -73.9348  2.813863E-03  2.248272E-03  3.353414E-04  2.746152E-04
   -73.4336  2.579479E-03  2.347452E-03  3.387839E-04  2.768273E-04
   -72.9323  2.374431E-03  2.453769E-03  3.422905E-04  2.790733E-04
   -72.4311  2.194059E-03  2.567933E-03  3.458633E-04  2.813537E-04
   -71.9298  2.034590E-03  2.690754E-03  3.495039E-04  2.836698E-04
   -71.4286  1.892949E-03  2.823129E-03  3.532139E-04  2.860227E-04
   -70.9273  1.766608E-03  2.966094E-03  3.569959E-04  2.884127E-04
   -70.4261  1.653471E-03  3.120825E-03  3.608520E-04  2.908411E-04
   -69.9248  1.551790E-03  3.288665E-03  3.647847E-04  2.933090E-04
   -69.4236  1.460100E-03  3.471137E-03  3.687960E-04  2.958173E-04
   -68.9223  1.377163E-03  3.670050E-03  3.728882E-04  2.983670E-04
   -68.4211  1.301927E-03  3.887439E-03  3.770646E-04  3.009595E-04
   -67.9198  1.233498E-03  4.125688E-03  3.813271E-04  3.035959E-04
   -67.4185  1.171105E-03  4.387580E-03  3.856793E-04  3.062777E-04
   -66.9173  1.114088E-03  4.676378E-03  3.901235E-04  3.090056E-04
   -66.4160  1.061876E-03  4.995944E-03  3.946631E-04  3.117814E-04
   -65.9148  1.013970E-03  5.350809E-03  3.993016E-04  3.146067E-04
   -65.4135  9.699376E-04  5.746427E-03  4.040428E-04  3.174828E-04
   -64.9123  9.294006E-04  6.189329E-03  4.088896E-04  3.204113E-04
   -64.4110  8.920293E-04  6.687400E-03  4.138459E-04  3.233942E-04
   -63.9098  8.575273E-04  7.250269E-03  4.189170E-04  3.264333E-04
   -63.4085  8.256403E-04  7.889732E-03  4.241064E-04  3.295303E-04
   -62.9073  7.961400E-04  8.620410E-03  4.294190E-04  3.326872E-04
   -62.4060  7.688248E-04  9.460588E-03  4.348614E-04  3.359065E-04
   -61.9048  7.435153E-04  1.043337E-02  4.404362E-04  3.391911E-04
   -61.4035  7.200533E-04  1.156832E-02  4.461512E-04  3.425429E-04
   -60.9023  6.982953E-04  1.290361E-02  4.520127E-04  3.459652E-04
   -60.4010  6.781151E-04  1.448950E-02  4.580278E-04  3.494618E-04
   -59.8997  6.594006E-04  1.639294E-02  4.642053E-04  3.530355E-04
   -59.3985  6.420525E-04  1.870479E-02  4.705537E-04  3.566913E-04
   -58.8972  6.259813E-04  2.155089E-02  4.770842E-04  3.604343E-04
   -58.3960  6.111094E-04  2.510944E-02  4.838103E-04  3.642707E-04
   -57.8947  5.973700E-04  2.963940E-02  4.907477E-04  3.682082E-04
   -57.3935  5.847064E-04  3.552862E-02  4.979158E-04  3.722573E-04
   -56.8922  5.730748E-04  4.337918E-02  5.053445E-04  3.764338E-04
   -56.3910  5.624433E-04  5.416506E-02  5.130730E-04  3.807579E-04
   -55.8897  5.528052E-04  6.954550E-02  5.211646E-04  3.852650E-04
   -55.3885  5.441889E-04  9.252883E-02  5.297243E-04  3.900140E-04
   -54.8872  5.366952E-04  1.290181E-01  5.389521E-04  3.951163E-04
   -54.3860  5.305907E-04  1.918473E-01  5.492664E-04  4.008091E-04
   -53.8847  5.265932E-04  3.129679E-01  5.616877E-04  4.076749E-04
   -53.3835  5.269140E-04  5.877228E-01  5.792414E-04  4.174307E-04
   -52.8822  5.397074E-04  1.363380E+00  6.129019E-04  4.363060E-04
   -52.3810  5.819808E-04  3.410153E+00  6.872116E-04  4.786971E-04
   -51.8797  5.573514E-04  2.652243E+00  6.727505E-04  4.711511E-04
   -51.3784  5.182960E-04  1.013303E+00  6.313290E-04  4.461657E-04
   -50.8772  5.039566E-04  4.708668E-01  6.248755E-04  4.416650E-04
   -50.3759  4.975590E-04  2.641986E-01  6.293916E-04  4.435814E-04
   -49.8747  4.942615E-04  1.675703E-01  6.378155E-04  4.477306E-04
   -49.3734  4.926598E-04  1.153731E-01  6.481254E-04  4.529109E-04
   -48.8722  4.922652E-04  8.417948E-02  6.596176E-04  4.587057E-04
   -48.3709  4.928920E-04  6.411629E-02  6.720359E-04  4.649500E-04
   -47.8697  4.944755E-04  5.047668E-02  6.852826E-04  4.715822E-04
   -47.3684  4.970098E-04  4.079494E-02  6.993349E-04  4.785772E-04
   -46.8672  5.005261E-04  3.368158E-02  7.142233E-04  4.859433E-04
   -46.3659  5.050810E-04  2.830622E-02  7.300010E-04  4.936952E-04
   -45.8647  5.107569E-04  2.414859E-02  7.467501E-04  5.018666E-04
   -45.3634  5.176619E-04  2.086926E-02  7.645671E-04  5.104982E-04
   -44.8622  5.259334E-04  1.823960E-02  7.835813E-04  5.196430E-04
   -44.3609  5.357477E-04  1.610089E-02  8.039531E-04  5.293701E-04
   -43.8596  5.473251E-04  1.434038E-02  8.258750E-04  5.397604E-04
   -43.3584  5.609475E-04  1.287627E-02  8.495878E-04  5.509184E-04
   -42.8571  5.769775E-04  1.164814E-02  8.753953E-04  5.629765E-04
   -42.3559  5.958842E-04  1.061070E-02  9.036771E-04  5.760985E-04
   -41.8546  6.182870E-04  9.729646E-03  9.349294E-04  5.905061E-04
   -41.3534  6.450115E-04  8.978832E-03  9.697930E-04  6.064843E-04
