1.993364999999999782e+04 1.308554999999999927e+04 8.590500000000000000e+03 5.639399999999999636e+03 3.702059999999999945e+03 2.430315000000000055e+03 1.595429999999999836e+03 1.047329999999999927e+03 6.875549999999999500e+02 4.513499999999999659e+02 3.016713448999999869e+01
1.391377863034450657e+00 1.345908184709695865e+00 1.293990635886828500e+00 1.239722359962353471e+00 1.187851885290428955e+00 1.143968471401403120e+00 1.111108276017791940e+00 1.088405141272835497e+00 1.073619870694514589e+00 1.064161453871489638e+00 1.000000000000000000e+00
