{0., 0.9986652840645932}	{0.4444444444444399, 0.9992002336134558}	{0.8888888888888947, 0.9997377263438425}	{1.3333333333333346, 1.0002777803757352}	{1.7777777777777746, 1.0008204140023427}	{2.2222222222222294, 1.0013656456891702}	{2.666666666666669, 1.0019134940781316}	{3.111111111111109, 1.0024639779914817}	{3.555555555555549, 1.0030171164281632}	{4.0000000000000036, 1.0035729285741837}	{4.444444444444444, 1.0041314337959384}	{4.888888888888884, 1.0046926516502153}	{5.333333333333338, 1.0052566018816378}	{5.777777777777779, 1.0058233044255314}	{6.222222222222218, 1.0063927794121148}	{6.666666666666673, 1.0069650471669978}	{7.111111111111113, 1.0075401282154963}	{7.555555555555553, 1.0081180432832169}	{8.000000000000007, 1.0086988132997714}	{8.444444444444448, 1.0092824593987941}	{8.888888888888888, 1.009869002927257}	{9.333333333333343, 1.010458465435799}	{9.777777777777782, 1.0110508686951212}	{10.222222222222221, 1.0116462346882038}	{10.666666666666677, 1.0122445856205862}	{11.111111111111116, 1.0128459439177706}	{11.555555555555557, 1.0134503322277861}	{11.999999999999996, 1.0140577734298084}	{12.444444444444452, 1.014668290628467}	{12.888888888888891, 1.0152819071667627}	{13.333333333333332, 1.0158986466206092}	{13.777777777777771, 1.0165185328042554}	{14.222222222222227, 1.0171415897757394}	{14.666666666666666, 1.0177678418376184}	{15.111111111111105, 1.0183973135389104}	{15.55555555555556, 1.0190300296844512}	{16., 1.0196660153285693}	{16.44444444444444, 1.0203052957853787}	{16.888888888888896, 1.0209478966323693}	{17.333333333333336, 1.0215938437069785}	{17.777777777777775, 1.0222431631185716}	{18.22222222222223, 1.0228958812459399}	{18.66666666666667, 1.023552024743923}	{19.11111111111111, 1.0242116205452032}	{19.555555555555564, 1.024874695863949}	{20.000000000000004, 1.025541278201121}	{20.444444444444443, 1.0262113953473297}	{20.8888888888889, 1.0268850753863703}	{21.33333333333334, 1.0275623466985322}	{21.77777777777778, 1.0282432379662476}	{22.222222222222218, 1.028927778178108}	{22.666666666666675, 1.0296159966273168}	{23.111111111111114, 1.0303079229269259}	{23.555555555555568, 1.03100358700426}	{24.000000000000007, 1.0317030191084653}	{24.444444444444446, 1.0324062498132525}	{24.88888888888889, 1.0331133100264696}	{25.33333333333333, 1.0338242309881147}	{25.777777777777782, 1.034539044279487}	{26.22222222222222, 1.035257781825776}	{26.666666666666664, 1.0359804758994502}	{27.111111111111118, 1.0367071591275345}	{27.555555555555557, 1.0374378644960371}	{27.999999999999996, 1.0381726253539865}	{28.444444444444454, 1.0389114754183806}	{28.888888888888893, 1.0396544487802355}	{29.333333333333332, 1.0404015799082436}	{29.777777777777786, 1.0411529036552112}	{30.222222222222225, 1.0419084552654292}	{30.666666666666668, 1.0426682703736565}	{31.11111111111112, 1.0434323850179228}	{31.55555555555556, 1.0442008356409367}	{32., 1.0449736590973053}	{32.44444444444446, 1.045750892659851}	{32.88888888888889, 1.0465325740205358}	{33.333333333333336, 1.047318741305682}	{33.777777777777786, 1.0481094330738991}	{34.22222222222222, 1.0489046883249058}	{34.66666666666667, 1.0497045465086252}	{35.111111111111114, 1.0505090475280396}	{35.55555555555556, 1.051318231745138}	{36., 1.0521321399927737}	{36.44444444444445, 1.0529508135742995}	{36.88888888888889, 1.05377429427724}	{37.33333333333334, 1.05460262437427}	{37.77777777777778, 1.0554358466368587}	{38.22222222222222, 1.0562740043355097}	{38.66666666666667, 1.0571171412526983}	{39.111111111111114, 1.0579653016859307}	{39.555555555555564, 1.058818530460667}	{40., 1.0596768729321435}	{40.44444444444445, 1.0605403749989337}	{40.88888888888889, 1.0614090831052199}	{41.333333333333336, 1.0622830442548936}	{41.777777777777786, 1.0631623060155975}	{42.22222222222222, 1.0640469165287532}	{42.66666666666668, 1.0649369245178386}	{43.11111111111112, 1.0658323792983126}	{43.55555555555556, 1.0667333307849378}	{44.00000000000001, 1.0676398295023215}	{44.44444444444444, 1.0685519265929626}	{44.8888888888889, 1.069469673828518}	{45.33333333333334, 1.070393123615909}	{45.777777777777786, 1.0713223290113456}	{46.22222222222223, 1.0722573437277167}	{46.666666666666664, 1.0731982221460517}	{47.11111111111112, 1.0741450193250346}	{47.555555555555564, 1.0750977910111343}	{48.00000000000001, 1.0760565936507436}	{48.44444444444445, 1.0770214844007426}	{48.888888888888886, 1.0779925211378991}	{49.33333333333334, 1.078969762472897}	{49.777777777777786, 1.0799532677606958}	{50.22222222222223, 1.0809430971129697}	{50.66666666666667, 1.0819393114076161}	{51.111111111111114, 1.08294197230399}	{51.555555555555564, 1.0839511422549437}	{52.00000000000001, 1.084966884518163}	{52.44444444444445, 1.0859892631690693}	{52.88888888888889, 1.0870183431185372}	{53.33333333333334, 1.0880541901178091}
{0., 0.9986652840645932}	{0.4444444444444399, 0.9986652840645931}	{0.8888888888888947, 0.9986652840645931}	{1.3333333333333346, 0.9986652840645932}	{1.7777777777777746, 0.9986652840645932}	{2.2222222222222294, 0.9986652840645932}	{2.666666666666669, 0.9986652840645932}	{3.111111111111109, 0.9986652840645931}	{3.555555555555549, 0.9986652840645931}	{4.0000000000000036, 0.9986652840645932}	{4.444444444444444, 0.9986652840645931}	{4.888888888888884, 0.9986652840645931}	{5.333333333333338, 0.9986652840645931}	{5.777777777777779, 0.9986652840645932}	{6.222222222222218, 0.9986652840645932}	{6.666666666666673, 0.9986652840645931}	{7.111111111111113, 0.9986652840645932}	{7.555555555555553, 0.9986652840645932}	{8.000000000000007, 0.9986652840645931}	{8.444444444444448, 0.9986652840645932}	{8.888888888888888, 0.9986652840645932}	{9.333333333333343, 0.9986652840645932}	{9.777777777777782, 0.9986652840645932}	{10.222222222222221, 0.9986652840645931}	{10.666666666666677, 0.9986652840645931}	{11.111111111111116, 0.9986652840645932}	{11.555555555555557, 0.9986652840645931}	{11.999999999999996, 0.9986652840645931}	{12.444444444444452, 0.9986652840645931}	{12.888888888888891, 0.9986652840645934}	{13.333333333333332, 0.9986652840645932}	{13.777777777777771, 0.9986652840645931}	{14.222222222222227, 0.9986652840645931}	{14.666666666666666, 0.9986652840645932}	{15.111111111111105, 0.9986652840645931}	{15.55555555555556, 0.9986652840645931}	{16., 0.9986652840645931}	{16.44444444444444, 0.9986652840645931}	{16.888888888888896, 0.9986652840645931}	{17.333333333333336, 0.9986652840645931}	{17.777777777777775, 0.9986652840645931}	{18.22222222222223, 0.9986652840645932}	{18.66666666666667, 0.9986652840645932}	{19.11111111111111, 0.9986652840645931}	{19.555555555555564, 0.9986652840645932}	{20.000000000000004, 0.9986652840645931}	{20.444444444444443, 0.9986652840645932}	{20.8888888888889, 0.9986652840645931}	{21.33333333333334, 0.9986652840645931}	{21.77777777777778, 0.9986652840645932}	{22.222222222222218, 0.9986652840645932}	{22.666666666666675, 0.9986652840645931}	{23.111111111111114, 0.9986652840645932}	{23.555555555555568, 0.9986652840645931}	{24.000000000000007, 0.9986652840645932}	{24.444444444444446, 0.9986652840645931}	{24.88888888888889, 0.9986652840645932}	{25.33333333333333, 0.9986652840645932}	{25.777777777777782, 0.9986652840645932}	{26.22222222222222, 0.9986652840645932}	{26.666666666666664, 0.9986652840645932}	{27.111111111111118, 0.9986652840645934}	{27.555555555555557, 0.9986652840645932}	{27.999999999999996, 0.9986652840645932}	{28.444444444444454, 0.9986652840645931}	{28.888888888888893, 0.9986652840645931}	{29.333333333333332, 0.9986652840645932}	{29.777777777777786, 0.9986652840645931}	{30.222222222222225, 0.9986652840645932}	{30.666666666666668, 0.9986652840645931}	{31.11111111111112, 0.9986652840645932}	{31.55555555555556, 0.9986652840645932}	{32., 0.9986652840645931}	{32.44444444444446, 0.9986652840645932}	{32.88888888888889, 0.9986652840645932}	{33.333333333333336, 0.9986652840645932}	{33.777777777777786, 0.9986652840645932}	{34.22222222222222, 0.9986652840645932}	{34.66666666666667, 0.9986652840645932}	{35.111111111111114, 0.9986652840645931}	{35.55555555555556, 0.9986652840645932}	{36., 0.9986652840645931}	{36.44444444444445, 0.9986652840645931}	{36.88888888888889, 0.9986652840645932}	{37.33333333333334, 0.9986652840645931}	{37.77777777777778, 0.9986652840645932}	{38.22222222222222, 0.9986652840645931}	{38.66666666666667, 0.9986652840645931}	{39.111111111111114, 0.9986652840645932}	{39.555555555555564, 0.9986652840645932}	{40., 0.9986652840645932}	{40.44444444444445, 0.9986652840645932}	{40.88888888888889, 0.9986652840645932}	{41.333333333333336, 0.9986652840645931}	{41.777777777777786, 0.9986652840645932}	{42.22222222222222, 0.9986652840645932}	{42.66666666666668, 0.9986652840645931}	{43.11111111111112, 0.9986652840645931}	{43.55555555555556, 0.9986652840645934}	{44.00000000000001, 0.9986652840645931}	{44.44444444444444, 0.9986652840645932}	{44.8888888888889, 0.9986652840645932}	{45.33333333333334, 0.9986652840645932}	{45.777777777777786, 0.9986652840645931}	{46.22222222222223, 0.9986652840645932}	{46.666666666666664, 0.9986652840645932}	{47.11111111111112, 0.9986652840645931}	{47.555555555555564, 0.9986652840645932}	{48.00000000000001, 0.9986652840645931}	{48.44444444444445, 0.9986652840645932}	{48.888888888888886, 0.9986652840645932}	{49.33333333333334, 0.9986652840645932}	{49.777777777777786, 0.9986652840645932}	{50.22222222222223, 0.9986652840645932}	{50.66666666666667, 0.9986652840645931}	{51.111111111111114, 0.9986652840645932}	{51.555555555555564, 0.9986652840645931}	{52.00000000000001, 0.9986652840645931}	{52.44444444444445, 0.9986652840645932}	{52.88888888888889, 0.9986652840645932}	{53.33333333333334, 0.9986652840645931}
{0., 0.9986652840645932}	{0.4444444444444399, 0.9990739894328092}	{0.8888888888888947, 0.9994846118158407}	{1.3333333333333346, 0.9998971647067231}	{1.7777777777777746, 1.000311661725146}	{2.2222222222222294, 1.0007281166190118}	{2.666666666666669, 1.001146543266105}	{3.111111111111109, 1.001566955675029}	{3.555555555555549, 1.0019893679876426}	{4.0000000000000036, 1.002413794479764}	{4.444444444444444, 1.0028402495634359}	{4.888888888888884, 1.0032687477880666}	{5.333333333333338, 1.0036993038423834}	{5.777777777777779, 1.0041319325559843}	{6.222222222222218, 1.0045666489011478}	{6.666666666666673, 1.005003467994221}	{7.111111111111113, 1.0054424050976891}	{7.555555555555553, 1.0058834756217792}	{8.000000000000007, 1.0063266951264025}	{8.444444444444448, 1.0067720793227737}	{8.888888888888888, 1.007219644075125}	{9.333333333333343, 1.0076694054035127}	{9.777777777777782, 1.0081213794840687}	{10.222222222222221, 1.0085755826526006}	{10.666666666666677, 1.009032031405276}	{11.111111111111116, 1.0094907424013397}	{11.555555555555557, 1.0099517324650824}	{11.999999999999996, 1.0104150185874015}	{12.444444444444452, 1.010880617928485}	{12.888888888888891, 1.011348547819245}	{13.333333333333332, 1.0118188257640486}	{13.777777777777771, 1.0122914694426555}	{14.222222222222227, 1.0127664967124603}	{14.666666666666666, 1.013243925610353}	{15.111111111111105, 1.0137237743558551}	{15.55555555555556, 1.0142060613522372}	{16., 1.0146908051899042}	{16.44444444444444, 1.015178024648413}	{16.888888888888896, 1.015667738698323}	{17.333333333333336, 1.016159966504752}	{17.777777777777775, 1.0166547274287094}	{18.22222222222223, 1.0171520410304218}	{18.66666666666667, 1.0176519270715816}	{19.11111111111111, 1.0181544055177558}	{19.555555555555564, 1.0186594965415174}	{20.000000000000004, 1.019167220524638}	{20.444444444444443, 1.0196775980611186}	{20.8888888888889, 1.0201906499597224}	{21.33333333333334, 1.0207063972470398}	{21.77777777777778, 1.0212248611700432}	{22.222222222222218, 1.0217460631991366}	{22.666666666666675, 1.022270025031466}	{23.111111111111114, 1.022796768592853}	{23.555555555555568, 1.0233263160418615}	{24.000000000000007, 1.0238586897726742}	{24.444444444444446, 1.0243939124178216}	{24.88888888888889, 1.0249320068517098}	{25.33333333333333, 1.0254729961936613}	{25.777777777777782, 1.0260169038112574}	{26.22222222222222, 1.0265637533237908}	{26.666666666666664, 1.0271135686055834}	{27.111111111111118, 1.0276663737893639}	{27.555555555555557, 1.0282221932697637}	{27.999999999999996, 1.028781051707003}	{28.444444444444454, 1.0293429740302666}	{28.888888888888893, 1.029907985441669}	{29.333333333333332, 1.0304761114199048}	{29.777777777777786, 1.0310473777239428}	{30.222222222222225, 1.0316218103966768}	{30.666666666666668, 1.0321994357695703}	{31.11111111111112, 1.032780280465766}	{31.55555555555556, 1.0333643714047778}	{32., 1.0339517358062869}	{32.44444444444446, 1.0345424011943722}	{32.88888888888889, 1.0351363954021218}	{33.333333333333336, 1.03573374657524}	{33.777777777777786, 1.0363344831770045}	{34.22222222222222, 1.0369386339930038}	{34.66666666666667, 1.0375462281346977}	{35.111111111111114, 1.0381572950449882}	{35.55555555555556, 1.0387718645026969}	{36., 1.0393899666268978}	{36.44444444444445, 1.0400116318825439}	{36.88888888888889, 1.0406368910846795}	{37.33333333333334, 1.0412657754041823}	{37.77777777777778, 1.0418983163721303}	{38.22222222222222, 1.0425345458857764}	{38.66666666666667, 1.0431744962132545}	{39.111111111111114, 1.0438181999995764}	{39.555555555555564, 1.0444656902713685}	{40., 1.0451170004432124}	{40.44444444444445, 1.0457721643227886}	{40.88888888888889, 1.0464312161170886}	{41.333333333333336, 1.0470941904378617}	{41.777777777777786, 1.0477611223080918}	{42.22222222222222, 1.0484320471676596}	{42.66666666666668, 1.0491070008799612}	{43.11111111111112, 1.0497860197378823}	{43.55555555555556, 1.0504691404705047}	{44.00000000000001, 1.0511564002492888}	{44.44444444444444, 1.0518478366953707}	{44.8888888888889, 1.052543487885653}	{45.33333333333334, 1.0532433923602496}	{45.777777777777786, 1.0539475891292993}	{46.22222222222223, 1.0546561176801017}	{46.666666666666664, 1.0553690179844286}	{47.11111111111112, 1.056086330506206}	{47.555555555555564, 1.0568080962087039}	{48.00000000000001, 1.057534356562616}	{48.44444444444445, 1.0582651535534622}	{48.888888888888886, 1.0590005296902936}	{49.33333333333334, 1.0597405280129908}	{49.777777777777786, 1.0604851921012943}	{50.22222222222223, 1.0612345660827498}	{50.66666666666667, 1.0619886946417199}	{51.111111111111114, 1.062747623027961}	{51.555555555555564, 1.0635113970655068}	{52.00000000000001, 1.0642800631618974}	{52.44444444444445, 1.065053668317643}	{52.88888888888889, 1.0658322601351424}	{53.33333333333334, 1.0666158868291382}
{0., 0.9986652840645932}	{0.4444444444444399, 0.9977995627940294}	{0.8888888888888947, 0.9969303371302131}	{1.3333333333333346, 0.9960575860005921}	{1.7777777777777746, 0.9951812881677397}	{2.2222222222222294, 0.9943014222227089}	{2.666666666666669, 0.9934179665858093}	{3.111111111111109, 0.9925308995128066}	{3.555555555555549, 0.9916401990729432}	{4.0000000000000036, 0.9907458431762193}	{4.444444444444444, 0.9898478095423154}	{4.888888888888884, 0.988946075721406}	{5.333333333333338, 0.9880406190807367}	{5.777777777777779, 0.9871314168016548}	{6.222222222222218, 0.9862184458856049}	{6.666666666666673, 0.9853016831469745}	{7.111111111111113, 0.9843811052128717}	{7.555555555555553, 0.9834566885227051}	{8.000000000000007, 0.9825284093236707}	{8.444444444444448, 0.9815962436654715}	{8.888888888888888, 0.9806601674153232}	{9.333333333333343, 0.9797201562227104}	{9.777777777777782, 0.9787761855579205}	{10.222222222222221, 0.9778282306772484}	{10.666666666666677, 0.9768762666437121}	{11.111111111111116, 0.9759202683116659}	{11.555555555555557, 0.9749602103206404}	{11.999999999999996, 0.9739960671147945}	{12.444444444444452, 0.9730278129110929}	{12.888888888888891, 0.9720554217298336}	{13.333333333333332, 0.9710788673659683}	{13.777777777777771, 0.9700981233937757}	{14.222222222222227, 0.9691131631753412}	{14.666666666666666, 0.9681239598482899}	{15.111111111111105, 0.9671304863183906}	{15.55555555555556, 0.9661327152805329}	{16., 0.965130619182473}	{16.44444444444444, 0.9641241702499092}	{16.888888888888896, 0.9631133404785666}	{17.333333333333336, 0.9620981016148984}	{17.777777777777775, 0.9610784251795684}	{18.22222222222223, 0.9600542824454804}	{18.66666666666667, 0.9590256444441835}	{19.11111111111111, 0.9579924819605538}	{19.555555555555564, 0.9569547655283681}	{20.000000000000004, 0.9559124654334084}	{20.444444444444443, 0.9548655517062234}	{20.8888888888889, 0.9538139941217025}	{21.33333333333334, 0.9527577621923532}	{21.77777777777778, 0.9516968251720491}	{22.222222222222218, 0.9506311520516394}	{22.666666666666675, 0.949560711543149}	{23.111111111111114, 0.948485472104724}	{23.555555555555568, 0.9474054019138594}	{24.000000000000007, 0.9463204688700295}	{24.444444444444446, 0.9452306405920395}	{24.88888888888889, 0.944135884424418}	{25.33333333333333, 0.9430361674202397}	{25.777777777777782, 0.9419314563488419}	{26.22222222222222, 0.9408217176891017}	{26.666666666666664, 0.9397069176205307}	{27.111111111111118, 0.9385870220285462}	{27.555555555555557, 0.9374619965003852}	{27.999999999999996, 0.9363318063178423}	{28.444444444444454, 0.9351964164546385}	{28.888888888888893, 0.9340557915778952}	{29.333333333333332, 0.932909896037524}	{29.777777777777786, 0.9317586938671216}	{30.222222222222225, 0.9306021487867717}	{30.666666666666668, 0.9294402241829617}	{31.11111111111112, 0.9282728831198223}	{31.55555555555556, 0.9271000883329139}	{32., 0.9259218022210527}	{32.44444444444446, 0.9247379868483601}	{32.88888888888889, 0.9235486039295132}	{33.333333333333336, 0.9223536148432959}	{33.777777777777786, 0.9211529806145033}	{34.22222222222222, 0.9199466619133742}	{34.66666666666667, 0.9187346190599186}	{35.111111111111114, 0.9175168120111915}	{35.55555555555556, 0.9162932003538351}	{36., 0.915063743315918}	{36.44444444444445, 0.9138283997430947}	{36.88888888888889, 0.9125871281126671}	{37.33333333333334, 0.9113398865138708}	{37.77777777777778, 0.9100866326601095}	{38.22222222222222, 0.908827323865199}	{38.66666666666667, 0.9075619170586503}	{39.111111111111114, 0.9062903687640912}	{39.555555555555564, 0.9050126351082876}	{40., 0.9037286718093779}	{40.44444444444445, 0.9024384341756968}	{40.88888888888889, 0.9011418770952565}	{41.333333333333336, 0.8998389550411807}	{41.777777777777786, 0.8985296220587681}	{42.22222222222222, 0.8972138317625877}	{42.66666666666668, 0.8958915373324714}	{43.11111111111112, 0.8945626915104825}	{43.55555555555556, 0.8932272465923198}	{44.00000000000001, 0.8918851544257659}	{44.44444444444444, 0.8905363664011253}	{44.8888888888889, 0.8891808334545735}	{45.33333333333334, 0.8878185060492312}	{45.777777777777786, 0.8864493341831513}	{46.22222222222223, 0.8850732673779268}	{46.666666666666664, 0.8836902546751271}	{47.11111111111112, 0.8823002446292527}	{47.555555555555564, 0.8809031853020968}	{48.00000000000001, 0.879499024257921}	{48.44444444444445, 0.8780877085606491}	{48.888888888888886, 0.8766691847602659}	{49.33333333333334, 0.8752433988958624}	{49.777777777777786, 0.8738102964854522}	{50.22222222222223, 0.8723698225223991}	{50.66666666666667, 0.8709219214631619}	{51.111111111111114, 0.8694665372273092}	{51.555555555555564, 0.868003613191717}	{52.00000000000001, 0.8665330921798022}	{52.44444444444445, 0.8650549164571946}	{52.88888888888889, 0.8635690277332136}	{53.33333333333334, 0.8620753671345986}
