{0., 0.9986652840645932}	{0.4385964912280679, 0.9986787096953401}	{0.8771929824561358, 0.9986921958090731}	{1.3157894736842035, 0.9987057428131382}	{1.7543859649122864, 0.9987193511227629}	{2.192982456140354, 0.9987330211532622}	{2.631578947368422, 0.998746753328228}	{3.0701754385964897, 0.9987605480702565}	{3.5087719298245577, 0.9987744058072006}	{3.9473684210526256, 0.9987883269737018}	{4.385964912280708, 0.9988023120054956}	{4.824561403508776, 0.9988163613419451}	{5.263157894736844, 0.9988304754297022}	{5.701754385964912, 0.9988446547152011}	{6.140350877192979, 0.9988588996532262}	{6.578947368421048, 0.9988732106991967}	{7.017543859649115, 0.9988875883150601}	{7.456140350877198, 0.9989020329662855}	{7.894736842105266, 0.9989165451216024}	{8.333333333333334, 0.9989311252590062}	{8.771929824561402, 0.9989457738537881}	{9.210526315789469, 0.9989604913901617}	{9.649122807017552, 0.9989752783569781}	{10.08771929824562, 0.998990135245041}	{10.526315789473689, 0.9990050625531163}	{10.964912280701755, 0.9990200607817765}	{11.403508771929824, 0.9990351304372659}	{11.842105263157892, 0.9990502720328616}	{12.280701754385959, 0.9990654860839601}	{12.719298245614043, 0.9990807731111244}	{13.15789473684211, 0.9990961336421306}	{13.596491228070178, 0.999111568207489}	{14.035087719298247, 0.9991270773438351}	{14.473684210526313, 0.9991426615934701}	{14.912280701754382, 0.9991583215025484}	{15.35087719298245, 0.9991740576243208}	{15.789473684210533, 0.9991898705151989}	{16.2280701754386, 0.9992057607393672}	{16.666666666666668, 0.9992217288651665}	{17.105263157894736, 0.9992377754670064}	{17.543859649122805, 0.9992539011245853}	{17.982456140350887, 0.999270106423908}	{18.421052631578938, 0.9992863919560553}	{18.85964912280702, 0.9993027583191142}	{19.29824561403509, 0.9993192061155977}	{19.736842105263158, 0.9993357359544564}	{20.175438596491226, 0.9993523484522343}	{20.614035087719294, 0.9993690442292257}	{21.052631578947377, 0.9993858239146394}	{21.491228070175445, 0.9994026881418728}	{21.92982456140351, 0.9994196375511484}	{22.36842105263158, 0.9994366727900449}	{22.807017543859647, 0.9994537945116857}	{23.24561403508773, 0.9994710033765484}	{23.684210526315784, 0.9994883000514382}	{24.122807017543867, 0.999505685210811}	{24.561403508771935, 0.9995231595347692}	{25., 0.999540723711759}	{25.43859649122807, 0.9995583784354216}	{25.877192982456137, 0.9995761244078215}	{26.31578947368422, 0.9995939623391045}	{26.754385964912288, 0.9996118929460545}	{27.192982456140356, 0.9996299169516168}	{27.631578947368425, 0.9996480350888164}	{28.070175438596493, 0.9996662480958651}	{28.508771929824558, 0.9996845567202178}	{28.947368421052627, 0.9997029617170263}	{29.38596491228071, 0.9997214638491552}	{29.824561403508778, 0.9997400638878385}	{30.263157894736846, 0.9997587626116998}	{30.701754385964914, 0.9997775608088119}	{31.140350877192983, 0.9997964592740873}	{31.578947368421048, 0.9998154588124725}	{32.017543859649116, 0.9998345602375214}	{32.4561403508772, 0.9998537643709311}	{32.89473684210527, 0.9998730720424189}	{33.333333333333336, 0.9998924840915328}	{33.771929824561404, 0.9999120013683702}	{34.21052631578948, 0.9999316247296837}	{34.64912280701755, 0.9999513550427713}	{35.08771929824562, 0.9999711931853997}	{35.526315789473685, 0.9999911400426311}	{35.96491228070176, 1.0000111965115983}	{36.40350877192983, 1.0000313634981115}	{36.84210526315789, 1.0000516419172913}	{37.280701754385966, 1.0000720326957628}	{37.719298245614034, 1.0000925367705542}	{38.15789473684211, 1.0001131550883275}	{38.59649122807018, 1.0001338886060334}	{39.03508771929825, 1.0001547382922473}	{39.473684210526315, 1.0001757051259215}	{39.91228070175438, 1.0001967900964943}	{40.35087719298246, 1.0002179942068916}	{40.78947368421053, 1.0002393184681284}	{41.2280701754386, 1.000260763905079}	{41.66666666666667, 1.0002823315539644}	{42.10526315789475, 1.0003040224617012}	{42.543859649122815, 1.000325837688048}	{42.982456140350884, 1.000347778304652}	{43.421052631578945, 1.000369845396621}	{43.859649122807014, 1.0003920400603306}	{44.29824561403509, 1.0004143634044613}	{44.736842105263165, 1.0004368165521231}	{45.17543859649123, 1.0004594006389007}	{45.6140350877193, 1.000482116812524}	{46.05263157894737, 1.0005049662362655}	{46.491228070175445, 1.0005279500854518}	{46.929824561403514, 1.000551069550033}	{47.36842105263158, 1.000574325834236}	{47.80701754385965, 1.0005977201554472}	{48.24561403508772, 1.0006212537465635}	{48.6842105263158, 1.0006449278551859}	{49.12280701754387, 1.000668743743705}	{49.56140350877194, 1.0006927026881556}	{50., 1.0007168059830933}	{50.43859649122807, 1.000741054936159}	{50.877192982456144, 1.000765450872294}	{51.31578947368421, 1.0007899951319656}	{51.75438596491228, 1.0008146890712186}	{52.19298245614035, 1.0008395340637029}	{52.631578947368425, 1.000864531499825}
{0., 0.9986652840645932}	{0.4385964912280679, 0.9986652840645932}	{0.8771929824561358, 0.9986652840645931}	{1.3157894736842035, 0.9986652840645931}	{1.7543859649122864, 0.9986652840645932}	{2.192982456140354, 0.9986652840645932}	{2.631578947368422, 0.9986652840645932}	{3.0701754385964897, 0.9986652840645932}	{3.5087719298245577, 0.9986652840645932}	{3.9473684210526256, 0.9986652840645931}	{4.385964912280708, 0.9986652840645932}	{4.824561403508776, 0.9986652840645932}	{5.263157894736844, 0.9986652840645931}	{5.701754385964912, 0.9986652840645932}	{6.140350877192979, 0.9986652840645931}	{6.578947368421048, 0.9986652840645931}	{7.017543859649115, 0.9986652840645932}	{7.456140350877198, 0.9986652840645932}	{7.894736842105266, 0.9986652840645932}	{8.333333333333334, 0.9986652840645932}	{8.771929824561402, 0.9986652840645932}	{9.210526315789469, 0.9986652840645932}	{9.649122807017552, 0.9986652840645932}	{10.08771929824562, 0.9986652840645931}	{10.526315789473689, 0.9986652840645932}	{10.964912280701755, 0.9986652840645932}	{11.403508771929824, 0.9986652840645932}	{11.842105263157892, 0.9986652840645932}	{12.280701754385959, 0.9986652840645932}	{12.719298245614043, 0.9986652840645931}	{13.15789473684211, 0.9986652840645932}	{13.596491228070178, 0.9986652840645931}	{14.035087719298247, 0.9986652840645931}	{14.473684210526313, 0.9986652840645931}	{14.912280701754382, 0.9986652840645932}	{15.35087719298245, 0.9986652840645932}	{15.789473684210533, 0.9986652840645932}	{16.2280701754386, 0.9986652840645932}	{16.666666666666668, 0.9986652840645931}	{17.105263157894736, 0.9986652840645932}	{17.543859649122805, 0.9986652840645931}	{17.982456140350887, 0.9986652840645932}	{18.421052631578938, 0.9986652840645932}	{18.85964912280702, 0.9986652840645932}	{19.29824561403509, 0.9986652840645932}	{19.736842105263158, 0.9986652840645932}	{20.175438596491226, 0.9986652840645932}	{20.614035087719294, 0.9986652840645932}	{21.052631578947377, 0.9986652840645932}	{21.491228070175445, 0.9986652840645932}	{21.92982456140351, 0.9986652840645931}	{22.36842105263158, 0.9986652840645931}	{22.807017543859647, 0.9986652840645931}	{23.24561403508773, 0.9986652840645932}	{23.684210526315784, 0.9986652840645932}	{24.122807017543867, 0.9986652840645932}	{24.561403508771935, 0.9986652840645931}	{25., 0.9986652840645931}	{25.43859649122807, 0.9986652840645932}	{25.877192982456137, 0.9986652840645932}	{26.31578947368422, 0.9986652840645932}	{26.754385964912288, 0.9986652840645932}	{27.192982456140356, 0.9986652840645931}	{27.631578947368425, 0.9986652840645932}	{28.070175438596493, 0.9986652840645932}	{28.508771929824558, 0.9986652840645932}	{28.947368421052627, 0.9986652840645932}	{29.38596491228071, 0.9986652840645931}	{29.824561403508778, 0.9986652840645931}	{30.263157894736846, 0.9986652840645931}	{30.701754385964914, 0.9986652840645932}	{31.140350877192983, 0.9986652840645932}	{31.578947368421048, 0.9986652840645932}	{32.017543859649116, 0.9986652840645932}	{32.4561403508772, 0.9986652840645934}	{32.89473684210527, 0.9986652840645932}	{33.333333333333336, 0.9986652840645931}	{33.771929824561404, 0.9986652840645931}	{34.21052631578948, 0.9986652840645932}	{34.64912280701755, 0.9986652840645932}	{35.08771929824562, 0.9986652840645931}	{35.526315789473685, 0.9986652840645932}	{35.96491228070176, 0.9986652840645932}	{36.40350877192983, 0.9986652840645932}	{36.84210526315789, 0.9986652840645932}	{37.280701754385966, 0.9986652840645932}	{37.719298245614034, 0.9986652840645932}	{38.15789473684211, 0.9986652840645931}	{38.59649122807018, 0.9986652840645932}	{39.03508771929825, 0.9986652840645931}	{39.473684210526315, 0.9986652840645932}	{39.91228070175438, 0.9986652840645932}	{40.35087719298246, 0.9986652840645932}	{40.78947368421053, 0.9986652840645932}	{41.2280701754386, 0.9986652840645931}	{41.66666666666667, 0.9986652840645931}	{42.10526315789475, 0.9986652840645932}	{42.543859649122815, 0.9986652840645932}	{42.982456140350884, 0.9986652840645931}	{43.421052631578945, 0.9986652840645932}	{43.859649122807014, 0.9986652840645931}	{44.29824561403509, 0.9986652840645932}	{44.736842105263165, 0.9986652840645931}	{45.17543859649123, 0.9986652840645932}	{45.6140350877193, 0.9986652840645931}	{46.05263157894737, 0.9986652840645931}	{46.491228070175445, 0.9986652840645931}	{46.929824561403514, 0.9986652840645932}	{47.36842105263158, 0.9986652840645931}	{47.80701754385965, 0.9986652840645932}	{48.24561403508772, 0.9986652840645932}	{48.6842105263158, 0.9986652840645932}	{49.12280701754387, 0.9986652840645932}	{49.56140350877194, 0.9986652840645932}	{50., 0.9986652840645932}	{50.43859649122807, 0.9986652840645932}	{50.877192982456144, 0.9986652840645931}	{51.31578947368421, 0.9986652840645932}	{51.75438596491228, 0.9986652840645931}	{52.19298245614035, 0.9986652840645934}	{52.631578947368425, 0.9986652840645932}
{0., 0.9986652840645932}	{0.4385964912280679, 0.9990668799845488}	{0.8771929824561358, 0.999470363635356}	{1.3157894736842035, 0.9998757483339134}	{1.7543859649122864, 1.0002830475220037}	{2.192982456140354, 1.0006922747685787}	{2.631578947368422, 1.0011034437704236}	{3.0701754385964897, 1.0015165683546559}	{3.5087719298245577, 1.0019316624796573}	{3.9473684210526256, 1.002348740236378}	{4.385964912280708, 1.0027678158505728}	{4.824561403508776, 1.003188903684153}	{5.263157894736844, 1.003612018236532}	{5.701754385964912, 1.0040371741467922}	{6.140350877192979, 1.0044643861948086}	{6.578947368421048, 1.0048936693034178}	{7.017543859649115, 1.005325038540001}	{7.456140350877198, 1.005758509118}	{7.894736842105266, 1.0061940963990519}	{8.333333333333334, 1.0066318158942376}	{8.771929824561402, 1.0070716832668718}	{9.210526315789469, 1.00751371433338}	{9.649122807017552, 1.0079579250656683}	{10.08771929824562, 1.0084043315930014}	{10.526315789473689, 1.0088529502037813}	{10.964912280701755, 1.0093037973476904}	{11.403508771929824, 1.009756889637656}	{11.842105263157892, 1.0102122438516492}	{12.280701754385959, 1.0106698769350202}	{12.719298245614043, 1.0111298060025553}	{13.15789473684211, 1.0115920483403704}	{13.596491228070178, 1.0120566214084354}	{14.035087719298247, 1.012523542842272}	{14.473684210526313, 1.0129928304556004}	{14.912280701754382, 1.013464502242409}	{15.35087719298245, 1.013938576379078}	{15.789473684210533, 1.0144150712272084}	{16.2280701754386, 1.0148940053353241}	{16.666666666666668, 1.0153753974416289}	{17.105263157894736, 1.0158592664764132}	{17.543859649122805, 1.0163456315645574}	{17.982456140350887, 1.0168345120276328}	{18.421052631578938, 1.0173259273871509}	{18.85964912280702, 1.0178198973664325}	{19.29824561403509, 1.0183164418937196}	{19.736842105263158, 1.018815581104695}	{20.175438596491226, 1.0193173353448377}	{20.614035087719294, 1.0198217251728063}	{21.052631578947377, 1.0203287713626141}	{21.491228070175445, 1.0208384949069453}	{21.92982456140351, 1.0213509170197157}	{22.36842105263158, 1.021866059138996}	{22.807017543859647, 1.0223839429302959}	{23.24561403508773, 1.0229045902891005}	{23.684210526315784, 1.0234280233443194}	{24.122807017543867, 1.0239542644612107}	{24.561403508771935, 1.024483336244563}	{25., 1.0250152615419994}	{25.43859649122807, 1.0255500634471832}	{25.877192982456137, 1.0260877653030043}	{26.31578947368422, 1.026628390705044}	{26.754385964912288, 1.0271719635050747}	{27.192982456140356, 1.0277185078146096}	{27.631578947368425, 1.0282680480079205}	{28.070175438596493, 1.0288206087264724}	{28.508771929824558, 1.02937621488172}	{28.947368421052627, 1.0299348916594788}	{29.38596491228071, 1.0304966645231854}	{29.824561403508778, 1.0310615592183126}	{30.263157894736846, 1.0316296017756306}	{30.701754385964914, 1.0322008185154714}	{31.140350877192983, 1.0327752360521074}	{31.578947368421048, 1.0333528812970791}	{32.017543859649116, 1.0339337814639473}	{32.4561403508772, 1.0345179640722804}	{32.89473684210527, 1.035105456952315}	{33.333333333333336, 1.035696288248834}	{33.771929824561404, 1.036290486425721}	{34.21052631578948, 1.0368880802709304}	{34.64912280701755, 1.0374890989006276}	{35.08771929824562, 1.038093571763854}	{35.526315789473685, 1.0387015286477943}	{35.96491228070176, 1.039312999682047}	{36.40350877192983, 1.0399280153439248}	{36.84210526315789, 1.0405466064632813}	{37.280701754385966, 1.0411688042277092}	{37.719298245614034, 1.041794640187708}	{38.15789473684211, 1.042424146261927}	{38.59649122807018, 1.04305735474257}	{39.03508771929825, 1.0436942983009447}	{39.473684210526315, 1.0443350099928843}	{39.91228070175438, 1.0449795232645391}	{40.35087719298246, 1.0456278719579257}	{40.78947368421053, 1.0462800903171647}	{41.2280701754386, 1.046936212994007}	{41.66666666666667, 1.047596275054276}	{42.10526315789475, 1.0482603119838823}	{42.543859649122815, 1.0489283596951675}	{42.982456140350884, 1.0496004545333166}	{43.421052631578945, 1.050276633282583}	{43.859649122807014, 1.0509569331736393}	{44.29824561403509, 1.05164139188966}	{44.736842105263165, 1.0523300475734796}	{45.17543859649123, 1.0530229388346057}	{45.6140350877193, 1.0537201047564206}	{46.05263157894737, 1.0544215849031675}	{46.491228070175445, 1.0551274193277635}	{46.929824561403514, 1.055837648579073}	{47.36842105263158, 1.0565523137095791}	{47.80701754385965, 1.0572714562834313}	{48.24561403508772, 1.057995118384244}	{48.6842105263158, 1.0587233426231824}	{49.12280701754387, 1.059456172147327}	{49.56140350877194, 1.0601936506482228}	{50., 1.060935822370096}	{50.43859649122807, 1.0616827321189575}	{50.877192982456144, 1.0624344252715032}	{51.31578947368421, 1.06319094778384}	{51.75438596491228, 1.0639523462013916}	{52.19298245614035, 1.0647186676675902}	{52.631578947368425, 1.065489959934151}
{0., 0.9986652840645932}	{0.4385964912280679, 0.9976978837106522}	{0.8771929824561358, 0.9967266037623295}	{1.3157894736842035, 0.9957514211771215}	{1.7543859649122864, 0.9947723127423872}	{2.192982456140354, 0.9937892550571215}	{2.631578947368422, 0.9928022245489108}	{3.0701754385964897, 0.9918111974485985}	{3.5087719298245577, 0.9908161498029172}	{3.9473684210526256, 0.9898170574797986}	{4.385964912280708, 0.9888138961490814}	{4.824561403508776, 0.9878066412891799}	{5.263157894736844, 0.9867952681926823}	{5.701754385964912, 0.9857797519459012}	{6.140350877192979, 0.9847600674474792}	{6.578947368421048, 0.9837361893918056}	{7.017543859649115, 0.9827080922744389}	{7.456140350877198, 0.9816757503866376}	{7.894736842105266, 0.9806391378137705}	{8.333333333333334, 0.9795982284462511}	{8.771929824561402, 0.9785529959467149}	{9.210526315789469, 0.9775034137785407}	{9.649122807017552, 0.9764494551930822}	{10.08771929824562, 0.9753910932178487}	{10.526315789473689, 0.9743283006744666}	{10.964912280701755, 0.973261050156957}	{11.403508771929824, 0.9721893140398338}	{11.842105263157892, 0.9711130644791587}	{12.280701754385959, 0.9700322733999355}	{12.719298245614043, 0.9689469124999178}	{13.15789473684211, 0.9678569532499924}	{13.596491228070178, 0.9667623668848635}	{14.035087719298247, 0.9656631244065388}	{14.473684210526313, 0.9645591965808035}	{14.912280701754382, 0.9634505539305532}	{15.35087719298245, 0.9623371667422643}	{15.789473684210533, 0.9612190050514557}	{16.2280701754386, 0.9600960386543457}	{16.666666666666668, 0.9589682370943583}	{17.105263157894736, 0.9578355696629112}	{17.543859649122805, 0.9566980053990416}	{17.982456140350887, 0.955555513085232}	{18.421052631578938, 0.9544080612437736}	{18.85964912280702, 0.9532556181378156}	{19.29824561403509, 0.9520981517615209}	{19.736842105263158, 0.9509356298456206}	{20.175438596491226, 0.9497680198522793}	{20.614035087719294, 0.9485952889672039}	{21.052631578947377, 0.9474174041060851}	{21.491228070175445, 0.9462343319033883}	{21.92982456140351, 0.9450460387119625}	{22.36842105263158, 0.943852490603944}	{22.807017543859647, 0.9426536533630826}	{23.24561403508773, 0.9414494924858342}	{23.684210526315784, 0.940239973173514}	{24.122807017543867, 0.9390250603366285}	{24.561403508771935, 0.937804718582848}	{25., 0.9365789122231282}	{25.43859649122807, 0.9353476052581272}	{25.877192982456137, 0.9341107613847774}	{26.31578947368422, 0.9328683439915819}	{26.754385964912288, 0.9316203161512578}	{27.192982456140356, 0.9303666406149829}	{27.631578947368425, 0.9291072798234811}	{28.070175438596493, 0.9278421958843778}	{28.508771929824558, 0.92657135058351}	{28.947368421052627, 0.925294705376759}	{29.38596491228071, 0.92401222138322}	{29.824561403508778, 0.9227238593885535}	{30.263157894736846, 0.9214295798351477}	{30.701754385964914, 0.9201293428224603}	{31.140350877192983, 0.9188231081007084}	{31.578947368421048, 0.9175108350716921}	{32.017543859649116, 0.9161924827816476}	{32.4561403508772, 0.9148680099171755}	{32.89473684210527, 0.913537374801321}	{33.333333333333336, 0.9122005353920334}	{33.771929824561404, 0.9108574492814524}	{34.21052631578948, 0.9095080736807938}	{34.64912280701755, 0.908152365428487}	{35.08771929824562, 0.906790280982376}	{35.526315789473685, 0.9054217764076279}	{35.96491228070176, 0.9040468073890404}	{36.40350877192983, 0.9026653292108834}	{36.84210526315789, 0.9012772967607598}	{37.280701754385966, 0.8998826645258963}	{37.719298245614034, 0.8984813865879637}	{38.15789473684211, 0.8970734166168439}	{38.59649122807018, 0.8956587078652748}	{39.03508771929825, 0.8942372131707581}	{39.473684210526315, 0.8928088849438666}	{39.91228070175438, 0.8913736751676642}	{40.35087719298246, 0.8899315353964926}	{40.78947368421053, 0.8884824167407741}	{41.2280701754386, 0.8870262698747369}	{41.66666666666667, 0.885563045023956}	{42.10526315789475, 0.8840926919612999}	{42.543859649122815, 0.8826151600050012}	{42.982456140350884, 0.8811303980116345}	{43.421052631578945, 0.8796383543753507}	{43.859649122807014, 0.8781389770159214}	{44.29824561403509, 0.8766322133767075}	{44.736842105263165, 0.8751180104235462}	{45.17543859649123, 0.8735963146352828}	{45.6140350877193, 0.872067071996763}	{46.05263157894737, 0.8705302280017673}	{46.491228070175445, 0.868985727637814}	{46.929824561403514, 0.8674335153895653}	{47.36842105263158, 0.8658735352272675}	{47.80701754385965, 0.8643057306017801}	{48.24561403508772, 0.862730044443089}	{48.6842105263158, 0.8611464191531878}	{49.12280701754387, 0.85955479659765}	{49.56140350877194, 0.8579551180987323}	{50., 0.856347324441244}	{50.43859649122807, 0.854731355850565}	{50.877192982456144, 0.8531071520002688}	{51.31578947368421, 0.8514746519967549}	{51.75438596491228, 0.8498337943761186}	{52.19298245614035, 0.8481845171002721}	{52.631578947368425, 0.8465267575509746}
