2.430315000000000055e+03 1.595429999999999836e+03 1.047329999999999927e+03 6.875549999999999500e+02 4.513499999999999659e+02
1.048919268502581215e+00 1.021745434962078702e+00 1.008649899855906584e+00 1.002915752048582743e+00 1.001452694844241043e+00
